0,0.00165171,0.00331635,0.00500706,0.00673742,0.00852157,0.0103744,0.0123115,0.0143491,0.0997686,0.170461,0.227185,0.270662,0.301565,0.3205,0.328006,0.324544,0.310504,0.286232,0.252087,0.208558,0.156377,0.0963789,0.0291899,0.0244265,0.0223037,0.0202916,0.0183852,0.0165784,0.0148649,0.0132376,0.0116893,0.010212,0.00879817,0.00743958,0.00612823,0.00485602,0.00361496,0.00239713,0.00119472,0
0,0.00165435,0.00332091,0.00501201,0.00674032,0.00851887,0.0103612,0.0122813,0.0142935,0.0983437,0.167555,0.22259,0.264078,0.292607,0.308708,0.312837,0.305359,0.286534,0.256508,0.215384,0.163478,0.101882,0.0321246,0.0257053,0.0236247,0.021642,0.0197521,0.0179503,0.016232,0.0145925,0.0130264,0.0115277,0.0100905,0.00870831,0.00737439,0.00608197,0.00482415,0.00359397,0.00238449,0.0011888,0
0,0.00163945,0.00329014,0.00496344,0.00667092,0.00842441,0.0102361,0.0121185,0.0140843,0.0958305,0.162646,0.215114,0.253794,0.279208,0.291829,0.292058,0.28019,0.256352,0.220406,0.171824,0.109932,0.0366883,0.0265928,0.0245944,0.0226819,0.020847,0.0190857,0.0173951,0.0157725,0.0142147,0.0127179,0.0112779,0.00988994,0.00854895,0.00724951,0.00598596,0.0047525,0.00354319,0.00235202,0.00117298,0
0,0.00160835,0.00322685,0.00486571,0.00653531,0.00824624,0.0100093,0.0118356,0.0137364,0.0923581,0.155972,0.205098,0.24024,0.261876,0.270451,0.266357,0.249907,0.221246,0.180113,0.125015,0.0502884,0.0269672,0.0251408,0.02336,0.0216277,0.0199463,0.0183176,0.0167423,0.0152199,0.0137491,0.0123278,0.0109532,0.00962181,0.00832984,0.007073,0.00584669,0.00464611,0.00346629,0.00230213,0.00114844,0
0,0.00156267,0.00313426,0.00472375,0.00634024,0.00799302,0.00969157,0.0114456,0.013265,0.0880337,0.147727,0.192812,0.223747,0.24098,0.244949,0.236085,0.214833,0.181711,0.137518,0.0840321,0.0266262,0.0251709,0.0236232,0.0220561,0.0205001,0.0189699,0.017473,0.0160134,0.014593,0.0132123,0.0118706,0.0105662,0.00929704,0.00806025,0.00685257,0.00567041,0.00450988,0.00336689,0.00223716,0.00111635,0
0,0.00150415,0.00301591,0.00454293,0.00609297,0.00767396,0.009294,0.0109615,0.012685,0.0829498,0.138076,0.17848,0.204581,0.216793,0.21554,0.201263,0.17445,0.135703,0.0858651,0.0262301,0.0248324,0.023508,0.0221338,0.0207363,0.0193358,0.0179457,0.0165747,0.0152281,0.0139092,0.0126196,0.0113596,0.0101287,0.00892575,0.00774878,0.00659546,0.00546303,0.00434845,0.00324839,0.00215939,0.00107783,0
0,0.0014347,0.00287561,0.00432899,0.00580119,0.0072987,0.00882823,0.0103967,0.0120115,0.0771931,0.127171,0.162314,0.182993,0.189584,0.182477,0.162076,0.128825,0.0832238,0.0258547,0.0243175,0.0231293,0.0219172,0.0206782,0.019421,0.0181565,0.0168942,0.0156413,0.0144032,0.0131834,0.0119842,0.0108067,0.00965118,0.00851709,0.00740334,0.00630831,0.00523002,0.00416612,0.00311402,0.00207093,0.00103394,0
0,0.00135631,0.00271738,0.00408799,0.005473,0.00687741,0.00830639,0.00976542,0.0112604,0.0708511,0.11517,0.14453,0.159253,0.15967,0.146121,0.118956,0.0785324,0.0252213,0.0235997,0.0225372,0.0214611,0.0203651,0.0192488,0.0181164,0.0169743,0.0158292,0.0146868,0.0135519,0.0124281,0.0113177,0.0102224,0.00914284,0.00807922,0.00703097,0.00599714,0.00497633,0.00396684,0.00296669,0.00197373,0.000985637,0
0,0.00127109,0.00254542,0.00382626,0.00511691,0.00642076,0.00774135,0.00908248,0.0104484,0.0640187,0.102239,0.125363,0.13366,0.127417,0.106922,0.0724645,0.0243247,0.0226091,0.0217074,0.0207768,0.0198214,0.0188427,0.0178429,0.0168259,0.0157967,0.0147604,0.0137217,0.012685,0.0116534,0.0106296,0.00961532,0.00861172,0.00761926,0.00663794,0.00566726,0.00470639,0.00375412,0.00280905,0.00186954,0.000933812,0
0,0.0011812,0.00236411,0.00355044,0.00474186,0.00594005,0.00714675,0.0083639,0.00959383,0.0568038,0.0885696,0.105076,0.106542,0.0932186,0.0653578,0.0231973,0.0213448,0.0206235,0.0198569,0.0190523,0.0182155,0.0173507,0.0164618,0.0155532,0.0146294,0.013695,0.0127541,0.0118106,0.0108677,0.00992784,0.00899303,0.00806459,0.00714335,0.00622962,0.00532334,0.00442407,0.0035311,0.00264343,0.00175991,0.000879233,0
0,0.00108885,0.0021779,0.00326731,0.00435708,0.0054471,0.00653714,0.00762697,0.00871657,0.0493385,0.0743906,0.0839669,0.0782439,0.0574751,0.0219015,0.0198237,0.0192939,0.0187034,0.018061,0.0173745,0.0166501,0.0158934,0.0151093,0.0143025,0.0134776,0.0126389,0.0117904,0.0109356,0.0100776,0.00921894,0.00836163,0.0075072,0.00665665,0.00581064,0.00496936,0.00413276,0.00330045,0.00247186,0.0016462,0.000822584,0
0,0.000996197,0.0019912,0.00298367,0.00397198,0.00495417,0.00592786,0.00689039,0.00783891,0.0418005,0.060008,0.0624025,0.0491258,0.0205622,0.0180694,0.0177372,0.0173303,0.016858,0.016329,0.0157512,0.0151313,0.0144756,0.0137895,0.0130781,0.0123458,0.0115971,0.0108358,0.0100652,0.00928854,0.00850816,0.0077262,0.00694425,0.00616353,0.00538485,0.00460871,0.00383527,0.0030645,0.00229608,0.00152959,0.000764445,0
0,0.000905272,0.00180816,0.00270602,0.00359572,0.00447348,0.00533469,0.00617403,0.00698555,0.0344532,0.0459034,0.0409134,0.0195289,0.0161064,0.0159765,0.0157582,0.015461,0.0150945,0.0146676,0.0141885,0.0136644,0.0131018,0.0125065,0.0118836,0.0112379,0.0105736,0.00989445,0.0092039,0.00850483,0.00779977,0.0070908,0.00637961,0.0056675,0.00495548,0.00424418,0.00353402,0.00282515,0.00211755,0.00141104,0.000705313,0
0,0.00081779,0.00163236,0.00244012,0.0032367,0.00401662,0.00477303,0.00549776,0.00618215,0.0276745,0.0329776,0.0205376,0.0139426,0.0140325,0.0140108,0.013893,0.0136917,0.013418,0.0130814,0.0126906,0.0122529,0.0117752,0.0112632,0.0107221,0.0101569,0.00957146,0.00896971,0.00835487,0.00772984,0.00709707,0.00645867,0.00581632,0.00517144,0.00452509,0.00387807,0.00323092,0.00258401,0.00193748,0.00129137,0.000645591,0
0,0.000734949,0.00146639,0.00219031,0.00290167,0.00359366,0.00425699,0.00487962,0.00544927,0.0217108,0.0231053,0.0116048,0.0119358,0.0121193,0.0121836,0.012148,0.0120268,0.011832,0.0115735,0.0112602,0.0108994,0.010498,0.0100617,0.00959576,0.00910483,0.00859299,0.00806385,0.00752061,0.00696604,0.00640258,0.00583223,0.00525676,0.00467753,0.00409571,0.00351215,0.00292754,0.00234233,0.00175683,0.00117123,0.00058561,0
0,0.000657166,0.00131123,0.00195862,0.00259456,0.00321201,0.00379955,0.00433781,0.00479524,0.0146575,0.00930449,0.00977556,0.0101416,0.0103776,0.0105006,0.0105263,0.0104682,0.0103377,0.0101449,0.00989802,0.00960457,0.00927097,0.00890294,0.00850547,0.00808302,0.00763949,0.00717838,0.0067027,0.00621515,0.00571801,0.00521328,0.00470261,0.00418742,0.00366884,0.00314782,0.00262504,0.00210108,0.00157634,0.00105112,0.00052562,0
0,0.000583846,0.00116572,0.00174341,0.00231408,0.00287343,0.00341308,0.00391243,0.00430953,0.00701577,0.00763061,0.0081495,0.00853448,0.00879885,0.00895776,0.00902527,0.00901364,0.00893351,0.008794,0.00860306,0.00836759,0.00809368,0.00778665,0.00745124,0.00709159,0.00671141,0.00631391,0.00590198,0.00547809,0.00504445,0.00460288,0.00415503,0.00370221,0.00324557,0.002786,0.00232428,0.00186097,0.00139657,0.000931414,0.000465814,0
0,0.000513373,0.00102623,0.0015383,0.00204994,0.00256321,0.00308467,0.00363429,0.00427572,0.00546289,0.0061898,0.00671633,0.00710112,0.00737201,0.00754662,0.00763824,0.00765786,0.00761483,0.00751727,0.00737227,0.00718606,0.00696412,0.00671133,0.00643195,0.00612982,0.00580828,0.0054703,0.0051185,0.00475517,0.00438229,0.00400162,0.00361462,0.00322256,0.0028265,0.00242734,0.00202579,0.00162248,0.00121787,0.000812371,0.000406318,0
0,0.000443642,0.000887893,0.0013338,0.00178347,0.00224122,0.00271573,0.00322395,0.00379617,0.00447053,0.00503755,0.00548734,0.00583178,0.00608388,0.00625501,0.00635497,0.00639234,0.00637474,0.00630891,0.00620088,0.006056,0.00587907,0.0056743,0.00544551,0.00519604,0.00492888,0.00464664,0.00435168,0.004046,0.00373143,0.00340949,0.00308153,0.00274869,0.00241194,0.00207211,0.00172989,0.00138585,0.00104046,0.000694132,0.000347211,0
0,0.000373034,0.000747177,0.00112389,0.00150538,0.00189511,0.00229826,0.00272147,0.00316955,0.00363279,0.00405412,0.0044101,0.00469545,0.0049124,0.00506593,0.00516184,0.00520603,0.00520412,0.00516137,0.00508258,0.00497218,0.0048341,0.00467194,0.00448888,0.00428779,0.00407119,0.00384137,0.00360028,0.00334972,0.0030912,0.00282607,0.00255549,0.00228047,0.00200184,0.00172036,0.00143662,0.00115117,0.000864415,0.000576758,0.00028852,0
0,0.00030083,0.000602769,0.000907098,0.00121542,0.00152968,0.00185191,0.0021832,0.00252114,0.00285539,0.00316483,0.0034346,0.00365764,0.00383227,0.00395983,0.00404325,0.00408615,0.00409237,0.00406573,0.00400988,0.00392822,0.00382388,0.0036997,0.00355827,0.00340188,0.00323262,0.00305231,0.0028626,0.0026649,0.00246051,0.00225051,0.00203588,0.00181743,0.00159589,0.00137186,0.00114586,0.000918345,0.00068969,0.000460223,0.000230239,0
0,0.000227033,0.000454922,0.000684569,0.000916907,0.00115277,0.00139254,0.00163537,0.00187803,0.00211375,0.00233268,0.00252639,0.00268958,0.00281994,0.00291734,0.00298304,0.0030191,0.00302795,0.00301219,0.00297437,0.00291696,0.00284224,0.00275235,0.00264921,0.00253456,0.00240996,0.00227684,0.0021364,0.00198977,0.00183791,0.00168167,0.00152177,0.00135888,0.00119352,0.0010262,0.000857296,0.000687177,0.000516136,0.000344441,0.000172323,0
0,0.000152001,0.000304548,0.000458169,0.000613321,0.000770258,0.000928771,0.00108779,0.00124494,0.00139629,0.00153688,0.00166214,0.0017688,0.00185508,0.00192051,0.00196555,0.00199124,0.00199901,0.00199043,0.0019671,0.00193062,0.00188249,0.0018241,0.00175674,0.00168156,0.00159964,0.00151189,0.00141916,0.00132219,0.00122164,0.00111808,0.00101201,0.000903864,0.000794023,0.000682807,0.000570499,0.000457337,0.000343533,0.000229267,0.000114706,0
0,7.61857e-05,0.000152629,0.000229564,0.000307168,0.000385478,0.000464274,0.000542916,0.000620199,0.000694332,0.000763171,0.000824694,0.000877364,0.000920268,0.000953075,0.00097591,0.000989218,0.000993634,0.000989902,0.000978795,0.000961089,0.000937521,0.000908788,0.000875524,0.000838319,0.000797692,0.000754123,0.000708027,0.000659782,0.000609715,0.000558117,0.00050524,0.000451306,0.000396503,0.000340999,0.000284933,0.00022843,0.000171595,0.000114523,5.7299e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
